code,quantity,sale_date,labels
193628b6634713730d3c506f2da0ff58,1,2016-07-26,7
193628b6634713730d3c506f2da0ff58,1,2016-07-26,7
193628b6634713730d3c506f2da0ff58,1,2016-07-26,7
193628b6634713730d3c506f2da0ff58,1,2016-07-26,7
193628b6634713730d3c506f2da0ff58,1,2016-07-26,7
193628b6634713730d3c506f2da0ff58,1,2016-07-26,7
193628b6634713730d3c506f2da0ff58,1,2016-07-27,7
193628b6634713730d3c506f2da0ff58,1,2016-07-27,7
193628b6634713730d3c506f2da0ff58,1,2016-07-27,7
193628b6634713730d3c506f2da0ff58,1,2016-07-27,7
193628b6634713730d3c506f2da0ff58,1,2016-07-27,7
193628b6634713730d3c506f2da0ff58,1,2016-07-27,7
193628b6634713730d3c506f2da0ff58,1,2016-07-28,7
193628b6634713730d3c506f2da0ff58,1,2016-07-28,7
193628b6634713730d3c506f2da0ff58,1,2016-07-28,7
193628b6634713730d3c506f2da0ff58,1,2016-07-28,7
193628b6634713730d3c506f2da0ff58,1,2016-07-29,7
193628b6634713730d3c506f2da0ff58,1,2016-07-29,7
193628b6634713730d3c506f2da0ff58,1,2016-07-30,7
193628b6634713730d3c506f2da0ff58,2,2016-07-30,7
193628b6634713730d3c506f2da0ff58,1,2016-07-30,7
193628b6634713730d3c506f2da0ff58,1,2016-07-30,7
193628b6634713730d3c506f2da0ff58,1,2016-07-31,7
193628b6634713730d3c506f2da0ff58,1,2016-07-31,7
193628b6634713730d3c506f2da0ff58,1,2016-07-31,7
193628b6634713730d3c506f2da0ff58,1,2016-07-31,7
193628b6634713730d3c506f2da0ff58,1,2016-08-01,7
193628b6634713730d3c506f2da0ff58,1,2016-08-01,7
193628b6634713730d3c506f2da0ff58,1,2016-08-01,7
193628b6634713730d3c506f2da0ff58,1,2016-08-01,7
193628b6634713730d3c506f2da0ff58,1,2016-08-02,7
193628b6634713730d3c506f2da0ff58,1,2016-08-02,7
193628b6634713730d3c506f2da0ff58,1,2016-08-02,7
193628b6634713730d3c506f2da0ff58,1,2016-08-02,7
193628b6634713730d3c506f2da0ff58,1,2016-08-02,7
193628b6634713730d3c506f2da0ff58,1,2016-08-02,7
193628b6634713730d3c506f2da0ff58,1,2016-08-02,7
193628b6634713730d3c506f2da0ff58,1,2016-08-03,7
193628b6634713730d3c506f2da0ff58,1,2016-08-03,7
193628b6634713730d3c506f2da0ff58,1,2016-08-03,7
193628b6634713730d3c506f2da0ff58,1,2016-08-03,7
193628b6634713730d3c506f2da0ff58,1,2016-08-03,7
193628b6634713730d3c506f2da0ff58,1,2016-08-03,7
193628b6634713730d3c506f2da0ff58,1,2016-08-03,7
193628b6634713730d3c506f2da0ff58,1,2016-08-04,7
193628b6634713730d3c506f2da0ff58,1,2016-08-04,7
193628b6634713730d3c506f2da0ff58,1,2016-08-04,7
193628b6634713730d3c506f2da0ff58,1,2016-08-05,7
193628b6634713730d3c506f2da0ff58,1,2016-08-05,7
193628b6634713730d3c506f2da0ff58,1,2016-08-05,7
193628b6634713730d3c506f2da0ff58,1,2016-08-05,7
193628b6634713730d3c506f2da0ff58,1,2016-08-06,7
193628b6634713730d3c506f2da0ff58,1,2016-08-06,7
193628b6634713730d3c506f2da0ff58,1,2016-08-06,7
193628b6634713730d3c506f2da0ff58,1,2016-08-06,7
193628b6634713730d3c506f2da0ff58,1,2016-08-06,7
193628b6634713730d3c506f2da0ff58,1,2016-08-07,7
193628b6634713730d3c506f2da0ff58,1,2016-08-07,7
193628b6634713730d3c506f2da0ff58,1,2016-08-07,7
193628b6634713730d3c506f2da0ff58,1,2016-08-08,7
193628b6634713730d3c506f2da0ff58,1,2016-08-08,7
193628b6634713730d3c506f2da0ff58,1,2016-08-08,7
193628b6634713730d3c506f2da0ff58,1,2016-08-08,7
193628b6634713730d3c506f2da0ff58,1,2016-08-08,7
193628b6634713730d3c506f2da0ff58,1,2016-08-08,7
193628b6634713730d3c506f2da0ff58,1,2016-08-08,7
193628b6634713730d3c506f2da0ff58,1,2016-08-08,7
193628b6634713730d3c506f2da0ff58,1,2016-08-08,7
193628b6634713730d3c506f2da0ff58,1,2016-08-09,7
193628b6634713730d3c506f2da0ff58,1,2016-08-10,7
193628b6634713730d3c506f2da0ff58,1,2016-08-10,7
193628b6634713730d3c506f2da0ff58,1,2016-08-12,7
193628b6634713730d3c506f2da0ff58,1,2016-08-12,7
193628b6634713730d3c506f2da0ff58,1,2016-08-12,7
193628b6634713730d3c506f2da0ff58,1,2016-08-12,7
193628b6634713730d3c506f2da0ff58,1,2016-08-13,7
193628b6634713730d3c506f2da0ff58,1,2016-08-13,7
193628b6634713730d3c506f2da0ff58,1,2016-08-13,7
193628b6634713730d3c506f2da0ff58,1,2016-08-13,7
193628b6634713730d3c506f2da0ff58,1,2016-08-14,7
193628b6634713730d3c506f2da0ff58,1,2016-08-14,7
193628b6634713730d3c506f2da0ff58,1,2016-08-14,7
193628b6634713730d3c506f2da0ff58,1,2016-08-15,7
193628b6634713730d3c506f2da0ff58,1,2016-08-15,7
193628b6634713730d3c506f2da0ff58,1,2016-08-16,7
193628b6634713730d3c506f2da0ff58,1,2016-08-16,7
193628b6634713730d3c506f2da0ff58,1,2016-08-16,7
193628b6634713730d3c506f2da0ff58,1,2016-08-16,7
193628b6634713730d3c506f2da0ff58,1,2016-08-16,7
193628b6634713730d3c506f2da0ff58,2,2016-08-16,7
193628b6634713730d3c506f2da0ff58,1,2016-08-16,7
193628b6634713730d3c506f2da0ff58,1,2016-08-16,7
193628b6634713730d3c506f2da0ff58,1,2016-08-17,7
193628b6634713730d3c506f2da0ff58,1,2016-08-17,7
193628b6634713730d3c506f2da0ff58,1,2016-08-17,7
193628b6634713730d3c506f2da0ff58,1,2016-08-17,7
193628b6634713730d3c506f2da0ff58,1,2016-08-17,7
193628b6634713730d3c506f2da0ff58,1,2016-08-17,7
193628b6634713730d3c506f2da0ff58,1,2016-08-18,7
193628b6634713730d3c506f2da0ff58,1,2016-08-18,7
193628b6634713730d3c506f2da0ff58,1,2016-08-18,7
193628b6634713730d3c506f2da0ff58,1,2016-08-19,7
193628b6634713730d3c506f2da0ff58,1,2016-08-19,7
193628b6634713730d3c506f2da0ff58,1,2016-08-19,7
193628b6634713730d3c506f2da0ff58,1,2016-08-19,7
193628b6634713730d3c506f2da0ff58,1,2016-08-19,7
193628b6634713730d3c506f2da0ff58,1,2016-08-20,7
193628b6634713730d3c506f2da0ff58,1,2016-08-20,7
193628b6634713730d3c506f2da0ff58,1,2016-08-21,7
193628b6634713730d3c506f2da0ff58,1,2016-08-21,7
193628b6634713730d3c506f2da0ff58,1,2016-08-21,7
193628b6634713730d3c506f2da0ff58,1,2016-08-22,7
193628b6634713730d3c506f2da0ff58,1,2016-08-24,7
193628b6634713730d3c506f2da0ff58,2,2016-08-24,7
193628b6634713730d3c506f2da0ff58,1,2016-08-24,7
193628b6634713730d3c506f2da0ff58,1,2016-08-24,7
193628b6634713730d3c506f2da0ff58,1,2016-08-25,7
193628b6634713730d3c506f2da0ff58,1,2016-08-25,7
193628b6634713730d3c506f2da0ff58,1,2016-08-25,7
193628b6634713730d3c506f2da0ff58,1,2016-08-25,7
193628b6634713730d3c506f2da0ff58,1,2016-08-25,7
193628b6634713730d3c506f2da0ff58,1,2016-08-25,7
193628b6634713730d3c506f2da0ff58,1,2016-08-25,7
193628b6634713730d3c506f2da0ff58,1,2016-08-26,7
193628b6634713730d3c506f2da0ff58,1,2016-08-26,7
193628b6634713730d3c506f2da0ff58,1,2016-08-27,7
193628b6634713730d3c506f2da0ff58,1,2016-08-27,7
193628b6634713730d3c506f2da0ff58,1,2016-08-27,7
193628b6634713730d3c506f2da0ff58,1,2016-08-27,7
193628b6634713730d3c506f2da0ff58,1,2016-08-27,7
193628b6634713730d3c506f2da0ff58,1,2016-08-28,7
193628b6634713730d3c506f2da0ff58,1,2016-08-28,7
193628b6634713730d3c506f2da0ff58,1,2016-08-28,7
193628b6634713730d3c506f2da0ff58,1,2016-08-29,7
193628b6634713730d3c506f2da0ff58,1,2016-08-29,7
193628b6634713730d3c506f2da0ff58,1,2016-08-29,7
193628b6634713730d3c506f2da0ff58,1,2016-08-29,7
193628b6634713730d3c506f2da0ff58,1,2016-08-29,7
193628b6634713730d3c506f2da0ff58,1,2016-08-29,7
193628b6634713730d3c506f2da0ff58,1,2016-08-30,7
193628b6634713730d3c506f2da0ff58,1,2016-08-30,7
193628b6634713730d3c506f2da0ff58,1,2016-08-30,7
193628b6634713730d3c506f2da0ff58,1,2016-08-30,7
193628b6634713730d3c506f2da0ff58,1,2016-08-30,7
193628b6634713730d3c506f2da0ff58,1,2016-08-30,7
193628b6634713730d3c506f2da0ff58,1,2016-08-31,7
193628b6634713730d3c506f2da0ff58,1,2016-08-31,7
193628b6634713730d3c506f2da0ff58,1,2016-09-01,7
193628b6634713730d3c506f2da0ff58,1,2016-09-01,7
193628b6634713730d3c506f2da0ff58,1,2016-09-01,7
193628b6634713730d3c506f2da0ff58,1,2016-09-01,7
193628b6634713730d3c506f2da0ff58,1,2016-09-01,7
193628b6634713730d3c506f2da0ff58,1,2016-09-02,7
193628b6634713730d3c506f2da0ff58,1,2016-09-02,7
193628b6634713730d3c506f2da0ff58,1,2016-09-03,7
193628b6634713730d3c506f2da0ff58,1,2016-09-03,7
193628b6634713730d3c506f2da0ff58,1,2016-09-04,7
193628b6634713730d3c506f2da0ff58,1,2016-09-04,7
193628b6634713730d3c506f2da0ff58,1,2016-09-04,7
193628b6634713730d3c506f2da0ff58,1,2016-09-04,7
193628b6634713730d3c506f2da0ff58,1,2016-09-04,7
193628b6634713730d3c506f2da0ff58,1,2016-09-04,7
193628b6634713730d3c506f2da0ff58,1,2016-09-04,7
193628b6634713730d3c506f2da0ff58,1,2016-09-05,7
193628b6634713730d3c506f2da0ff58,1,2016-09-05,7
193628b6634713730d3c506f2da0ff58,1,2016-09-05,7
193628b6634713730d3c506f2da0ff58,1,2016-09-06,7
193628b6634713730d3c506f2da0ff58,1,2016-09-06,7
193628b6634713730d3c506f2da0ff58,1,2016-09-06,7
193628b6634713730d3c506f2da0ff58,1,2016-09-06,7
193628b6634713730d3c506f2da0ff58,1,2016-09-07,7
193628b6634713730d3c506f2da0ff58,1,2016-09-07,7
193628b6634713730d3c506f2da0ff58,1,2016-09-08,7
193628b6634713730d3c506f2da0ff58,1,2016-09-08,7
193628b6634713730d3c506f2da0ff58,1,2016-09-08,7
193628b6634713730d3c506f2da0ff58,1,2016-09-09,7
193628b6634713730d3c506f2da0ff58,1,2016-09-09,7
193628b6634713730d3c506f2da0ff58,1,2016-09-09,7
193628b6634713730d3c506f2da0ff58,1,2016-09-10,7
193628b6634713730d3c506f2da0ff58,1,2016-09-11,7
193628b6634713730d3c506f2da0ff58,1,2016-09-11,7
193628b6634713730d3c506f2da0ff58,1,2016-09-11,7
193628b6634713730d3c506f2da0ff58,1,2016-09-11,7
193628b6634713730d3c506f2da0ff58,1,2016-09-12,7
193628b6634713730d3c506f2da0ff58,1,2016-09-13,7
193628b6634713730d3c506f2da0ff58,1,2016-09-13,7
193628b6634713730d3c506f2da0ff58,1,2016-09-13,7
193628b6634713730d3c506f2da0ff58,1,2016-09-13,7
193628b6634713730d3c506f2da0ff58,1,2016-09-13,7
193628b6634713730d3c506f2da0ff58,1,2016-09-13,7
193628b6634713730d3c506f2da0ff58,3,2016-09-13,10
193628b6634713730d3c506f2da0ff58,1,2016-09-13,7
193628b6634713730d3c506f2da0ff58,1,2016-09-13,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,3,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-14,7
193628b6634713730d3c506f2da0ff58,1,2016-09-15,7
193628b6634713730d3c506f2da0ff58,1,2016-09-15,7
193628b6634713730d3c506f2da0ff58,1,2016-09-15,7
193628b6634713730d3c506f2da0ff58,1,2016-09-15,7
193628b6634713730d3c506f2da0ff58,1,2016-09-16,7
193628b6634713730d3c506f2da0ff58,1,2016-09-17,7
193628b6634713730d3c506f2da0ff58,1,2016-09-17,7
193628b6634713730d3c506f2da0ff58,1,2016-09-17,7
193628b6634713730d3c506f2da0ff58,1,2016-09-18,7
193628b6634713730d3c506f2da0ff58,1,2016-09-18,7
193628b6634713730d3c506f2da0ff58,1,2016-09-19,7
193628b6634713730d3c506f2da0ff58,1,2016-09-19,7
193628b6634713730d3c506f2da0ff58,2,2016-09-19,7
193628b6634713730d3c506f2da0ff58,1,2016-09-19,7
193628b6634713730d3c506f2da0ff58,1,2016-09-19,7
193628b6634713730d3c506f2da0ff58,1,2016-09-19,7
193628b6634713730d3c506f2da0ff58,1,2016-09-19,7
193628b6634713730d3c506f2da0ff58,1,2016-09-19,7
193628b6634713730d3c506f2da0ff58,1,2016-09-20,7
193628b6634713730d3c506f2da0ff58,1,2016-09-20,7
193628b6634713730d3c506f2da0ff58,1,2016-09-20,7
193628b6634713730d3c506f2da0ff58,1,2016-09-20,7
193628b6634713730d3c506f2da0ff58,1,2016-09-20,7
193628b6634713730d3c506f2da0ff58,1,2016-09-20,7
193628b6634713730d3c506f2da0ff58,1,2016-09-21,7
193628b6634713730d3c506f2da0ff58,1,2016-09-21,7
193628b6634713730d3c506f2da0ff58,4,2016-09-21,10
193628b6634713730d3c506f2da0ff58,1,2016-09-21,7
193628b6634713730d3c506f2da0ff58,1,2016-09-21,7
193628b6634713730d3c506f2da0ff58,1,2016-09-21,7
193628b6634713730d3c506f2da0ff58,1,2016-09-21,7
193628b6634713730d3c506f2da0ff58,1,2016-09-21,7
193628b6634713730d3c506f2da0ff58,1,2016-09-22,7
193628b6634713730d3c506f2da0ff58,1,2016-09-22,7
193628b6634713730d3c506f2da0ff58,1,2016-09-22,7
193628b6634713730d3c506f2da0ff58,1,2016-09-22,7
193628b6634713730d3c506f2da0ff58,1,2016-09-22,7
193628b6634713730d3c506f2da0ff58,1,2016-09-22,7
193628b6634713730d3c506f2da0ff58,1,2016-09-23,7
193628b6634713730d3c506f2da0ff58,1,2016-09-23,7
193628b6634713730d3c506f2da0ff58,1,2016-09-24,7
193628b6634713730d3c506f2da0ff58,1,2016-09-24,7
193628b6634713730d3c506f2da0ff58,1,2016-09-24,7
193628b6634713730d3c506f2da0ff58,1,2016-09-25,7
193628b6634713730d3c506f2da0ff58,1,2016-09-25,7
193628b6634713730d3c506f2da0ff58,1,2016-09-25,7
193628b6634713730d3c506f2da0ff58,1,2016-09-25,7
193628b6634713730d3c506f2da0ff58,1,2016-09-25,7
193628b6634713730d3c506f2da0ff58,1,2016-09-25,7
193628b6634713730d3c506f2da0ff58,1,2016-09-26,7
193628b6634713730d3c506f2da0ff58,1,2016-09-26,7
193628b6634713730d3c506f2da0ff58,1,2016-09-26,7
193628b6634713730d3c506f2da0ff58,1,2016-09-26,7
193628b6634713730d3c506f2da0ff58,1,2016-09-26,7
193628b6634713730d3c506f2da0ff58,1,2016-09-27,7
193628b6634713730d3c506f2da0ff58,1,2016-09-27,7
193628b6634713730d3c506f2da0ff58,1,2016-09-27,7
193628b6634713730d3c506f2da0ff58,1,2016-09-27,7
193628b6634713730d3c506f2da0ff58,1,2016-09-27,7
193628b6634713730d3c506f2da0ff58,1,2016-09-27,7
193628b6634713730d3c506f2da0ff58,1,2016-09-27,7
193628b6634713730d3c506f2da0ff58,1,2016-09-27,7
193628b6634713730d3c506f2da0ff58,1,2016-09-28,7
193628b6634713730d3c506f2da0ff58,1,2016-09-28,7
193628b6634713730d3c506f2da0ff58,1,2016-09-28,7
193628b6634713730d3c506f2da0ff58,1,2016-09-28,7
193628b6634713730d3c506f2da0ff58,1,2016-09-29,7
193628b6634713730d3c506f2da0ff58,1,2016-09-29,7
193628b6634713730d3c506f2da0ff58,1,2016-09-29,7
193628b6634713730d3c506f2da0ff58,1,2016-09-29,7
193628b6634713730d3c506f2da0ff58,1,2016-09-29,7
193628b6634713730d3c506f2da0ff58,1,2016-09-29,7
193628b6634713730d3c506f2da0ff58,1,2016-09-30,7
193628b6634713730d3c506f2da0ff58,1,2016-09-30,7
193628b6634713730d3c506f2da0ff58,1,2016-09-30,7
193628b6634713730d3c506f2da0ff58,1,2016-10-01,7
193628b6634713730d3c506f2da0ff58,1,2016-10-01,7
193628b6634713730d3c506f2da0ff58,1,2016-10-02,7
193628b6634713730d3c506f2da0ff58,1,2016-10-02,7
193628b6634713730d3c506f2da0ff58,1,2016-10-02,7
193628b6634713730d3c506f2da0ff58,1,2016-10-02,7
193628b6634713730d3c506f2da0ff58,1,2016-10-02,7
193628b6634713730d3c506f2da0ff58,1,2016-10-02,7
193628b6634713730d3c506f2da0ff58,1,2016-10-03,7
193628b6634713730d3c506f2da0ff58,1,2016-10-03,7
193628b6634713730d3c506f2da0ff58,1,2016-10-03,7
193628b6634713730d3c506f2da0ff58,1,2016-10-04,7
193628b6634713730d3c506f2da0ff58,1,2016-10-04,7
193628b6634713730d3c506f2da0ff58,1,2016-10-04,7
193628b6634713730d3c506f2da0ff58,1,2016-10-04,7
193628b6634713730d3c506f2da0ff58,1,2016-10-05,7
193628b6634713730d3c506f2da0ff58,1,2016-10-05,7
193628b6634713730d3c506f2da0ff58,1,2016-10-05,7
193628b6634713730d3c506f2da0ff58,1,2016-10-05,7
193628b6634713730d3c506f2da0ff58,1,2016-10-05,7
193628b6634713730d3c506f2da0ff58,1,2016-10-05,7
193628b6634713730d3c506f2da0ff58,1,2016-10-05,7
193628b6634713730d3c506f2da0ff58,1,2016-10-05,7
193628b6634713730d3c506f2da0ff58,1,2016-10-06,7
193628b6634713730d3c506f2da0ff58,1,2016-10-06,7
193628b6634713730d3c506f2da0ff58,1,2016-10-06,7
193628b6634713730d3c506f2da0ff58,1,2016-10-06,7
193628b6634713730d3c506f2da0ff58,1,2016-10-06,7
193628b6634713730d3c506f2da0ff58,1,2016-10-06,7
193628b6634713730d3c506f2da0ff58,1,2016-10-06,7
193628b6634713730d3c506f2da0ff58,1,2016-10-07,7
193628b6634713730d3c506f2da0ff58,1,2016-10-07,7
193628b6634713730d3c506f2da0ff58,1,2016-10-07,7
193628b6634713730d3c506f2da0ff58,1,2016-10-07,7
193628b6634713730d3c506f2da0ff58,1,2016-10-07,7
193628b6634713730d3c506f2da0ff58,1,2016-10-08,7
193628b6634713730d3c506f2da0ff58,1,2016-10-08,7
193628b6634713730d3c506f2da0ff58,1,2016-10-09,7
193628b6634713730d3c506f2da0ff58,1,2016-10-09,7
193628b6634713730d3c506f2da0ff58,1,2016-10-09,7
193628b6634713730d3c506f2da0ff58,1,2016-10-09,7
193628b6634713730d3c506f2da0ff58,1,2016-10-09,7
193628b6634713730d3c506f2da0ff58,1,2016-10-09,7
193628b6634713730d3c506f2da0ff58,1,2016-10-10,7
193628b6634713730d3c506f2da0ff58,1,2016-10-10,7
193628b6634713730d3c506f2da0ff58,1,2016-10-10,7
193628b6634713730d3c506f2da0ff58,1,2016-10-10,7
193628b6634713730d3c506f2da0ff58,1,2016-10-11,7
193628b6634713730d3c506f2da0ff58,1,2016-10-11,7
193628b6634713730d3c506f2da0ff58,1,2016-10-11,7
193628b6634713730d3c506f2da0ff58,1,2016-10-11,7
193628b6634713730d3c506f2da0ff58,1,2016-10-11,7
193628b6634713730d3c506f2da0ff58,1,2016-10-12,7
193628b6634713730d3c506f2da0ff58,1,2016-10-12,7
193628b6634713730d3c506f2da0ff58,1,2016-10-12,7
193628b6634713730d3c506f2da0ff58,1,2016-10-13,7
193628b6634713730d3c506f2da0ff58,1,2016-10-13,7
193628b6634713730d3c506f2da0ff58,1,2016-10-13,7
193628b6634713730d3c506f2da0ff58,1,2016-10-13,7
193628b6634713730d3c506f2da0ff58,1,2016-10-13,7
193628b6634713730d3c506f2da0ff58,1,2016-10-13,7
193628b6634713730d3c506f2da0ff58,1,2016-10-14,7
193628b6634713730d3c506f2da0ff58,1,2016-10-14,7
193628b6634713730d3c506f2da0ff58,1,2016-10-14,7
193628b6634713730d3c506f2da0ff58,1,2016-10-15,7
193628b6634713730d3c506f2da0ff58,1,2016-10-15,7
193628b6634713730d3c506f2da0ff58,1,2016-10-15,7
193628b6634713730d3c506f2da0ff58,1,2016-10-16,7
193628b6634713730d3c506f2da0ff58,1,2016-10-16,7
193628b6634713730d3c506f2da0ff58,1,2016-10-16,7
193628b6634713730d3c506f2da0ff58,1,2016-10-16,7
193628b6634713730d3c506f2da0ff58,1,2016-10-17,7
193628b6634713730d3c506f2da0ff58,1,2016-10-17,7
193628b6634713730d3c506f2da0ff58,1,2016-10-17,7
193628b6634713730d3c506f2da0ff58,1,2016-10-17,7
193628b6634713730d3c506f2da0ff58,1,2016-10-17,7
193628b6634713730d3c506f2da0ff58,1,2016-10-17,7
193628b6634713730d3c506f2da0ff58,1,2016-10-18,7
193628b6634713730d3c506f2da0ff58,1,2016-10-18,7
193628b6634713730d3c506f2da0ff58,1,2016-10-18,7
193628b6634713730d3c506f2da0ff58,1,2016-10-18,7
193628b6634713730d3c506f2da0ff58,1,2016-10-18,7
193628b6634713730d3c506f2da0ff58,1,2016-10-18,7
193628b6634713730d3c506f2da0ff58,1,2016-10-18,7
193628b6634713730d3c506f2da0ff58,1,2016-10-18,7
193628b6634713730d3c506f2da0ff58,1,2016-10-19,7
193628b6634713730d3c506f2da0ff58,1,2016-10-19,7
193628b6634713730d3c506f2da0ff58,1,2016-10-19,7
193628b6634713730d3c506f2da0ff58,1,2016-10-20,7
193628b6634713730d3c506f2da0ff58,1,2016-10-20,7
193628b6634713730d3c506f2da0ff58,1,2016-10-21,7
193628b6634713730d3c506f2da0ff58,1,2016-10-21,7
193628b6634713730d3c506f2da0ff58,1,2016-10-21,7
193628b6634713730d3c506f2da0ff58,1,2016-10-21,7
193628b6634713730d3c506f2da0ff58,1,2016-10-21,7
193628b6634713730d3c506f2da0ff58,1,2016-10-22,7
193628b6634713730d3c506f2da0ff58,1,2016-10-22,7
193628b6634713730d3c506f2da0ff58,1,2016-10-22,7
193628b6634713730d3c506f2da0ff58,1,2016-10-23,7
193628b6634713730d3c506f2da0ff58,1,2016-10-23,7
193628b6634713730d3c506f2da0ff58,1,2016-10-24,7
193628b6634713730d3c506f2da0ff58,1,2016-10-24,7
193628b6634713730d3c506f2da0ff58,1,2016-10-24,7
193628b6634713730d3c506f2da0ff58,1,2016-10-24,7
193628b6634713730d3c506f2da0ff58,1,2016-10-24,7
193628b6634713730d3c506f2da0ff58,1,2016-10-24,7
193628b6634713730d3c506f2da0ff58,1,2016-10-24,7
193628b6634713730d3c506f2da0ff58,5,2016-10-24,10
193628b6634713730d3c506f2da0ff58,1,2016-10-24,7
193628b6634713730d3c506f2da0ff58,1,2016-10-24,7
193628b6634713730d3c506f2da0ff58,1,2016-10-25,7
193628b6634713730d3c506f2da0ff58,1,2016-10-25,7
193628b6634713730d3c506f2da0ff58,1,2016-10-26,7
193628b6634713730d3c506f2da0ff58,1,2016-10-26,7
193628b6634713730d3c506f2da0ff58,1,2016-10-26,7
193628b6634713730d3c506f2da0ff58,1,2016-10-26,7
193628b6634713730d3c506f2da0ff58,1,2016-10-27,7
193628b6634713730d3c506f2da0ff58,1,2016-10-27,7
193628b6634713730d3c506f2da0ff58,1,2016-10-27,7
193628b6634713730d3c506f2da0ff58,1,2016-10-27,7
193628b6634713730d3c506f2da0ff58,1,2016-10-27,7
193628b6634713730d3c506f2da0ff58,1,2016-10-27,7
193628b6634713730d3c506f2da0ff58,1,2016-10-27,7
193628b6634713730d3c506f2da0ff58,1,2016-10-27,7
193628b6634713730d3c506f2da0ff58,1,2016-10-28,7
193628b6634713730d3c506f2da0ff58,1,2016-10-28,7
193628b6634713730d3c506f2da0ff58,1,2016-10-28,7
193628b6634713730d3c506f2da0ff58,1,2016-10-28,7
193628b6634713730d3c506f2da0ff58,1,2016-10-28,7
193628b6634713730d3c506f2da0ff58,1,2016-10-29,7
193628b6634713730d3c506f2da0ff58,1,2016-10-29,7
193628b6634713730d3c506f2da0ff58,1,2016-10-29,7
193628b6634713730d3c506f2da0ff58,1,2016-10-29,7
193628b6634713730d3c506f2da0ff58,1,2016-10-29,7
193628b6634713730d3c506f2da0ff58,1,2016-10-29,7
193628b6634713730d3c506f2da0ff58,1,2016-10-29,7
193628b6634713730d3c506f2da0ff58,1,2016-10-30,7
193628b6634713730d3c506f2da0ff58,1,2016-10-30,7
193628b6634713730d3c506f2da0ff58,1,2016-10-30,7
193628b6634713730d3c506f2da0ff58,1,2016-10-30,7
193628b6634713730d3c506f2da0ff58,1,2016-10-30,7
193628b6634713730d3c506f2da0ff58,1,2016-10-30,7
193628b6634713730d3c506f2da0ff58,1,2016-10-30,7
193628b6634713730d3c506f2da0ff58,1,2016-10-31,7
193628b6634713730d3c506f2da0ff58,1,2016-10-31,7
193628b6634713730d3c506f2da0ff58,1,2016-10-31,7
193628b6634713730d3c506f2da0ff58,1,2016-10-31,7
193628b6634713730d3c506f2da0ff58,1,2016-10-31,7
193628b6634713730d3c506f2da0ff58,1,2016-10-31,7
193628b6634713730d3c506f2da0ff58,1,2016-10-31,7
193628b6634713730d3c506f2da0ff58,1,2016-11-01,7
193628b6634713730d3c506f2da0ff58,1,2016-11-01,7
193628b6634713730d3c506f2da0ff58,1,2016-11-01,7
193628b6634713730d3c506f2da0ff58,1,2016-11-01,7
193628b6634713730d3c506f2da0ff58,1,2016-11-01,7
193628b6634713730d3c506f2da0ff58,1,2016-11-01,7
193628b6634713730d3c506f2da0ff58,1,2016-11-01,7
193628b6634713730d3c506f2da0ff58,1,2016-11-01,7
193628b6634713730d3c506f2da0ff58,1,2016-11-02,7
193628b6634713730d3c506f2da0ff58,1,2016-11-02,7
193628b6634713730d3c506f2da0ff58,1,2016-11-02,7
193628b6634713730d3c506f2da0ff58,1,2016-11-02,7
193628b6634713730d3c506f2da0ff58,1,2016-11-02,7
193628b6634713730d3c506f2da0ff58,1,2016-11-02,7
193628b6634713730d3c506f2da0ff58,1,2016-11-02,7
193628b6634713730d3c506f2da0ff58,1,2016-11-03,7
193628b6634713730d3c506f2da0ff58,1,2016-11-03,7
193628b6634713730d3c506f2da0ff58,1,2016-11-03,7
193628b6634713730d3c506f2da0ff58,1,2016-11-03,7
193628b6634713730d3c506f2da0ff58,1,2016-11-04,7
193628b6634713730d3c506f2da0ff58,1,2016-11-04,7
193628b6634713730d3c506f2da0ff58,1,2016-11-04,7
193628b6634713730d3c506f2da0ff58,1,2016-11-04,7
193628b6634713730d3c506f2da0ff58,1,2016-11-05,7
193628b6634713730d3c506f2da0ff58,1,2016-11-05,7
193628b6634713730d3c506f2da0ff58,1,2016-11-05,7
193628b6634713730d3c506f2da0ff58,1,2016-11-06,7
193628b6634713730d3c506f2da0ff58,1,2016-11-07,7
193628b6634713730d3c506f2da0ff58,1,2016-11-07,7
193628b6634713730d3c506f2da0ff58,1,2016-11-08,7
193628b6634713730d3c506f2da0ff58,1,2016-11-08,7
193628b6634713730d3c506f2da0ff58,2,2016-11-08,7
193628b6634713730d3c506f2da0ff58,1,2016-11-08,7
193628b6634713730d3c506f2da0ff58,1,2016-11-09,7
193628b6634713730d3c506f2da0ff58,1,2016-11-09,7
